date,open,high,low,close,volume,funding_rate
2022-10-18,2.106,2.179,2.03,2.089,60891205.7,-0.00079007
2022-10-19,2.088,2.089,1.957,1.976,33103799.9,0.0003
2022-10-20,1.976,2.039,1.816,1.852,38175125.7,0.0003
2022-10-21,1.852,1.894,1.761,1.855,34101741.6,0.0003
2022-10-22,1.855,1.968,1.822,1.912,29976409.0,-0.00014434
2022-10-23,1.912,1.981,1.892,1.935,30800873.6,-1.5479999999999994e-05
2022-10-24,1.934,1.936,1.849,1.894,21649457.3,0.00015433
2022-10-25,1.894,2.03,1.885,1.953,27545952.2,-0.0001592699999999
2022-10-26,1.954,2.173,1.918,2.059,37833037.5,6.337000000000001e-05
2022-10-27,2.059,2.211,1.988,2.018,43836947.3,0.00014142
2022-10-28,2.019,2.079,1.9,2.045,25620927.6,-0.0001055
2022-10-29,2.046,2.386,2.034,2.289,60000112.7,0.00026491
2022-10-30,2.289,2.433,2.132,2.192,36406532.7,2.422000000000001e-05
2022-10-31,2.192,2.698,2.144,2.432,112326982.8,0.0003
2022-11-01,2.431,2.573,2.273,2.502,66062466.4,0.00022808
2022-11-02,2.502,2.681,2.306,2.521,80490304.0,0.00011208
2022-11-03,2.521,3.045,2.473,2.629,68612706.1,0.00022989
2022-11-04,2.629,2.923,2.61,2.71,32855047.1,9.74e-05
2022-11-05,2.711,2.997,2.633,2.683,33837527.5,0.0003
2022-11-06,2.684,2.882,2.564,2.587,33500708.2,0.00018879
2022-11-07,2.587,2.804,2.415,2.677,39960345.5,0.00014064
2022-11-08,2.678,2.76,1.558,1.975,70323224.9,-0.00026128
2022-11-09,1.975,2.0,1.344,1.455,45612305.1,-0.00233602
2022-11-10,1.455,1.889,1.429,1.795,33047738.8,-0.00248991
2022-11-11,1.796,1.876,1.61,1.753,19350417.3,-0.00097076
2022-11-12,1.754,1.867,1.646,1.72,21246867.0,0.00023227
2022-11-13,1.72,1.957,1.697,1.812,27203293.5,0.00022413
2022-11-14,1.812,1.832,1.617,1.761,19294754.5,0.00025113
2022-11-15,1.76,1.948,1.711,1.795,12717159.6,0.0003
2022-11-16,1.796,1.887,1.705,1.744,12164011.7,0.00028324
2022-11-17,1.743,1.761,1.68,1.714,8292866.4,7.247e-05
2022-11-18,1.714,1.76,1.691,1.736,6547422.3,0.0003
2022-11-19,1.737,1.741,1.662,1.707,6168352.5,0.0003
2022-11-20,1.707,1.745,1.566,1.571,6192433.0,0.0003
2022-11-21,1.571,1.618,1.491,1.566,8632512.8,0.0003
2022-11-22,1.567,1.602,1.458,1.599,9499278.3,0.0003
2022-11-23,1.6,1.859,1.59,1.698,32333723.0,0.0003
2022-11-24,1.698,1.735,1.621,1.665,10769914.9,4.2680000000000005e-05
2022-11-25,1.665,1.666,1.54,1.609,8919931.8,8.907000000000001e-05
2022-11-26,1.61,1.655,1.584,1.603,6022497.2,0.00026075
2022-11-27,1.604,1.636,1.558,1.577,8690916.9,0.0003
2022-11-28,1.576,1.589,1.481,1.534,8420834.6,0.0002693
2022-11-29,1.534,1.707,1.508,1.599,26154857.7,1.4650000000000004e-05
2022-11-30,1.599,1.82,1.598,1.758,42233442.3,1.3900000000000013e-05
2022-12-01,1.758,1.783,1.655,1.69,16918298.8,0.00012128
2022-12-02,1.689,1.703,1.61,1.685,9696679.1,0.00028916
2022-12-03,1.684,1.686,1.581,1.601,5943857.6,0.00018407
2022-12-04,1.6,1.661,1.598,1.63,7753734.7,0.00018817
2022-12-05,1.629,1.687,1.601,1.642,10241457.3,3.270000000000001e-05
2022-12-06,1.642,1.674,1.612,1.651,7105924.6,0.0003
2022-12-07,1.651,1.66,1.563,1.587,6448726.6,0.0003
2022-12-08,1.587,1.644,1.553,1.627,5259941.4,0.00019986
2022-12-09,1.628,1.662,1.618,1.639,5662711.4,0.00018165
2022-12-10,1.64,1.679,1.631,1.663,4125357.1,0.00025482
2022-12-11,1.664,1.691,1.617,1.618,4292750.8,0.00024398
2022-12-12,1.618,1.69,1.567,1.659,10617513.1,0.00012398
2022-12-13,1.66,1.704,1.583,1.64,12331854.1,0.00025185
2022-12-14,1.639,1.671,1.594,1.614,5600388.4,0.0003
2022-12-15,1.615,1.636,1.566,1.573,4882249.5,0.0003
2022-12-16,1.574,1.604,1.38,1.406,7354374.2,0.0003
2022-12-17,1.406,1.451,1.377,1.439,7628917.4,7.403000000000001e-05
2022-12-18,1.439,1.446,1.39,1.409,3478181.7,-6.119999999999989e-06
2022-12-19,1.409,1.432,1.288,1.304,5515556.6,-6.098e-05
2022-12-20,1.304,1.4,1.303,1.369,4700533.7,0.00029349
2022-12-21,1.369,1.381,1.309,1.326,4462291.4,0.00018698
2022-12-22,1.326,1.345,1.287,1.329,3939401.4,3.719e-05
2022-12-23,1.329,1.349,1.31,1.318,2946127.2,0.00019284
2022-12-24,1.317,1.338,1.314,1.315,2204754.0,0.0003
2022-12-25,1.316,1.322,1.29,1.311,2232243.2,8.885e-05
2022-12-26,1.312,1.328,1.291,1.314,3057722.4,0.0003
2022-12-27,1.315,1.323,1.254,1.272,6397166.8,0.00010035
2022-12-28,1.272,1.278,1.219,1.254,6916033.6,9.726e-05
2022-12-29,1.254,1.297,1.239,1.285,7000483.6,0.0003
2022-12-30,1.285,1.292,1.249,1.277,4799156.1,0.0003
2022-12-31,1.277,1.288,1.265,1.274,2322169.4,0.00025994
2023-01-01,1.274,1.274,1.252,1.272,1974287.1,0.0003
2023-01-02,1.272,1.308,1.249,1.298,4050298.5,0.0003
2023-01-03,1.298,1.319,1.279,1.304,2989584.3,0.0003
2023-01-04,1.305,1.369,1.303,1.354,5116960.2,2.020000000000011e-06
2023-01-05,1.355,1.381,1.342,1.358,4402063.4,3.370000000000004e-06
2023-01-06,1.357,1.374,1.312,1.372,4139475.0,-0.0001322599999999
2023-01-07,1.372,1.396,1.361,1.371,2327512.5,-0.00039155
2023-01-08,1.372,1.422,1.36,1.415,3720731.1,-0.00029815
2023-01-09,1.416,1.481,1.411,1.42,7489985.6,0.00028908
2023-01-10,1.42,1.457,1.4,1.442,5160021.6,0.0003
2023-01-11,1.442,1.454,1.377,1.452,4971196.5,0.0003
2023-01-12,1.452,1.578,1.404,1.527,12939626.7,0.0003
2023-01-13,1.528,1.574,1.496,1.557,10136443.0,0.0003
2023-01-14,1.557,1.752,1.515,1.613,20285718.2,0.00042953
2023-01-15,1.614,1.68,1.563,1.655,10898852.8,0.0003161
2023-01-16,1.655,1.731,1.565,1.642,10662379.7,0.0003
2023-01-17,1.642,1.675,1.591,1.598,6977141.9,0.0003
2023-01-18,1.599,1.692,1.464,1.479,16026904.4,0.0003
2023-01-19,1.48,1.571,1.457,1.536,10849525.2,0.0003
2023-01-20,1.536,1.648,1.513,1.64,9492522.2,0.0003
2023-01-21,1.64,1.855,1.625,1.734,21211772.8,0.0003
2023-01-22,1.733,2.1,1.714,1.941,70059800.4,0.0003
2023-01-23,1.941,2.069,1.905,1.997,24022519.8,0.0003
2023-01-24,1.997,2.021,1.768,1.836,14902076.0,0.00047114
2023-01-25,1.837,2.45,1.784,2.241,102403134.8,-9.956999999999996e-05
2023-01-26,2.242,2.734,2.196,2.58,99429862.1,-0.00151313
2023-01-27,2.58,2.791,2.5,2.558,55850886.4,0.00010401
2023-01-28,2.559,2.743,2.46,2.503,29550538.6,0.00079961
2023-01-29,2.503,2.585,2.477,2.527,14225035.7,0.00037192
2023-01-30,2.527,2.975,2.478,2.815,113052867.6,0.0003
2023-01-31,2.815,3.249,2.692,3.144,68247190.0,0.0003
2023-02-01,3.145,4.061,3.037,3.859,97487921.5,6.738000000000002e-05
2023-02-02,3.859,3.98,3.52,3.632,40889534.4,0.00130455
2023-02-03,3.633,3.998,3.56,3.752,37618321.9,0.00107314
2023-02-04,3.753,4.238,3.61,3.882,45967798.4,0.00083905
2023-02-05,3.882,4.04,3.276,3.606,31816116.9,0.00059508
2023-02-06,3.605,3.729,3.425,3.478,21416402.4,0.0003
2023-02-07,3.478,4.388,3.423,4.144,48049483.6,0.00033869
2023-02-08,4.144,4.272,3.652,3.74,22158355.1,0.00058791
2023-02-09,3.74,3.801,3.174,3.287,27128463.1,0.0003
2023-02-10,3.288,3.419,3.005,3.129,19547214.9,0.0003
2023-02-11,3.129,3.418,3.076,3.398,15038713.2,0.0003
2023-02-12,3.398,3.604,3.227,3.345,17834711.4,0.0003
2023-02-13,3.346,3.472,3.024,3.259,18133721.5,0.0003
2023-02-14,3.258,3.585,3.165,3.488,18362359.9,0.0003
2023-02-15,3.488,4.132,3.408,3.944,25212551.6,0.00027386
2023-02-16,3.944,4.052,3.597,3.646,19818101.9,0.0003
2023-02-17,3.646,4.22,3.645,4.001,38807102.0,0.0003
2023-02-18,4.001,4.58,3.947,4.417,37668489.3,-0.0001037399999999
2023-02-19,4.418,4.535,4.06,4.161,20900014.6,0.0003
2023-02-20,4.161,4.308,3.946,4.192,18041182.6,0.0003
2023-02-21,4.192,4.422,3.856,3.941,22431596.7,0.0003
2023-02-22,3.942,3.954,3.647,3.817,13967491.6,0.00021667
2023-02-23,3.816,4.113,3.762,3.913,16149512.3,7.585e-05
2023-02-24,3.913,3.953,3.532,3.642,9363798.4,0.0003
2023-02-25,3.642,3.672,3.279,3.421,9261884.7,0.0003
2023-02-26,3.421,3.867,3.402,3.774,14038870.4,0.0003
2023-02-27,3.773,3.884,3.548,3.639,13257573.4,0.0003
2023-02-28,3.64,3.703,3.447,3.509,8491030.1,0.0003
2023-03-01,3.51,3.825,3.509,3.796,7477682.6,0.0003
2023-03-02,3.797,3.818,3.536,3.75,6241006.9,0.0003
2023-03-03,3.75,3.807,3.331,3.606,16032691.2,0.0003
2023-03-04,3.605,3.689,3.101,3.254,14299628.3,0.00018948
2023-03-05,3.254,3.516,3.216,3.343,12237182.0,0.00013536
2023-03-06,3.343,3.44,3.257,3.324,9813386.7,0.00029487
2023-03-07,3.325,3.39,3.087,3.173,10728720.2,0.0003
2023-03-08,3.173,3.215,2.853,2.862,23165378.7,0.00016591
2023-03-09,2.862,3.03,2.59,2.646,15509497.6,7.052e-05
2023-03-10,2.647,3.087,2.446,3.029,55114088.3,-0.00069928
2023-03-11,3.028,3.25,2.799,3.109,57840476.1,-0.00202368
2023-03-12,3.108,3.798,2.963,3.701,56196467.5,-0.0017447499999999
2023-03-13,3.701,4.379,3.568,4.136,45353593.7,-0.00023654
2023-03-14,4.135,4.52,4.049,4.267,35797588.0,0.0003
2023-03-15,4.266,4.308,3.836,4.031,26781793.3,0.0003
2023-03-16,4.031,4.322,3.968,4.064,24869190.6,0.0003
2023-03-17,4.064,4.849,3.991,4.834,30856699.1,1.6570000000000012e-05
2023-03-18,4.834,4.998,4.371,4.443,19022919.9,0.0003
2023-03-19,4.444,4.629,4.25,4.278,17425509.7,0.00026566
2023-03-20,4.278,4.312,3.939,3.982,16146380.1,0.00029534
2023-03-21,3.983,4.458,3.86,4.228,21782530.4,-0.00015069
2023-03-22,4.228,4.37,3.91,4.103,23389704.7,0.0001294
2023-03-23,4.103,4.32,4.075,4.229,14127364.1,-0.00012063
2023-03-24,4.229,4.498,4.033,4.167,23432116.8,0.00028559
2023-03-25,4.168,4.242,3.782,3.824,18116165.0,5.488e-05
2023-03-26,3.824,4.09,3.78,4.057,14702127.9,-0.00100211
2023-03-27,4.057,4.067,3.693,3.787,24560760.3,-0.00130408
2023-03-28,3.788,4.377,3.629,4.18,37641749.7,-0.0013412
2023-03-29,4.18,4.481,4.172,4.339,26990456.2,-0.00020912
2023-03-30,4.338,4.906,4.181,4.695,44712617.1,-0.00024701
2023-03-31,4.694,4.815,4.562,4.714,33274276.7,-0.00204977
2023-04-01,4.716,5.386,4.681,5.18,42887476.2,-0.00124209
2023-04-02,5.181,5.29,4.851,5.157,33495079.4,-0.00110213
2023-04-03,5.156,6.0,4.864,5.866,70062176.5,-0.00168969
2023-04-04,5.867,5.88,5.374,5.464,39457633.2,-0.00298354
2023-04-05,5.463,5.88,5.245,5.516,25969885.1,-0.00322046
2023-04-06,5.517,5.83,5.148,5.622,33573379.3,-0.0024686
2023-04-07,5.622,5.96,5.542,5.564,37063500.7,-0.00475687
2023-04-08,5.564,5.616,5.354,5.404,12933226.0,-0.00304179
2023-04-09,5.404,5.735,5.377,5.689,22703016.5,-0.00275233
2023-04-10,5.688,6.389,5.574,6.303,36549617.1,-0.00389205
2023-04-11,6.304,6.95,6.174,6.626,53483610.1,-0.00291396
2023-04-12,6.627,6.983,6.348,6.572,68189923.5,-0.00357382
2023-04-13,6.572,6.91,6.516,6.721,36732778.6,-0.00379376
2023-04-14,6.721,9.124,6.693,8.091,113519721.8,-0.00372118
2023-04-15,8.091,8.321,7.623,8.193,55161812.2,9.258e-05
2023-04-16,8.193,9.681,8.158,9.298,73389989.4,-0.00323015
2023-04-17,9.298,9.999,8.825,9.061,93999603.0,-0.0029519999999999
2023-04-18,9.062,9.399,8.555,8.623,42642603.1,-0.00070021
2023-04-19,8.622,9.244,7.865,8.313,70723433.3,-0.00047875
2023-04-20,8.314,8.5,7.65,7.902,48699715.0,-0.00071166
2023-04-21,7.903,8.051,7.237,7.278,42987208.8,0.0003
2023-04-22,7.277,7.631,7.091,7.599,28708997.5,0.00018431
2023-04-23,7.599,7.599,6.8,6.878,30368498.8,-0.00048338
2023-04-24,6.878,7.05,6.427,6.984,49150362.1,0.00020553
2023-04-25,6.983,8.5,6.883,8.259,118092058.7,-0.0021985
2023-04-26,8.26,9.084,7.82,8.35,137532625.5,-0.00229785
2023-04-27,8.35,9.33,8.3,8.895,105387706.3,-0.00346864
2023-04-28,8.895,9.02,8.269,8.406,59433262.0,-0.00199307
2023-04-29,8.405,8.63,7.934,8.075,45350640.2,-0.00232492
2023-04-30,8.075,8.399,7.729,7.762,50581390.4,-0.00136414
2023-05-01,7.762,8.134,7.488,7.845,55730080.5,-0.00130968
2023-05-02,7.845,8.087,7.451,7.851,51958918.0,-0.00151094
2023-05-03,7.851,8.002,7.305,7.931,46390442.0,-0.00129838
2023-05-04,7.932,7.945,7.312,7.377,31253264.8,-0.00167396
2023-05-05,7.377,7.97,7.301,7.809,45719339.8,-0.00127333
2023-05-06,7.809,7.916,7.074,7.224,29966693.1,-0.00133896
2023-05-07,7.224,7.599,7.161,7.295,25788196.2,-0.00127366
2023-05-08,7.295,7.366,6.466,6.655,38616169.5,-0.0010683799999999
2023-05-09,6.655,6.723,6.144,6.279,30151159.5,-0.0014298499999999
2023-05-10,6.278,6.899,6.09,6.644,44606339.4,-0.00079344
2023-05-11,6.644,6.645,5.622,5.78,41063798.1,-0.00069661
2023-05-12,5.781,6.17,5.573,6.127,44244815.6,-0.00055685
2023-05-13,6.127,6.299,5.911,6.016,26307569.9,-0.00158315
2023-05-14,6.016,6.368,5.873,6.078,24371360.3,-0.00092435
2023-05-15,6.078,6.495,5.951,6.387,30691093.4,-0.00127517
2023-05-16,6.387,6.455,6.005,6.144,24437055.2,-0.0005698
2023-05-17,6.145,6.77,5.957,6.602,33644643.2,-0.00026059
2023-05-18,6.603,6.776,6.231,6.635,28312680.3,-0.00058362
2023-05-19,6.635,7.188,6.456,7.013,58690359.7,-0.0010411399999999
2023-05-20,7.012,7.5,6.916,7.212,48451842.9,-0.00241646
2023-05-21,7.212,7.288,6.679,6.731,28377672.7,-0.00075147
2023-05-22,6.731,6.957,6.56,6.666,30801747.6,-0.00076426
2023-05-23,6.666,7.05,6.58,6.801,26018001.2,-0.00132248
2023-05-24,6.802,6.81,6.31,6.368,27134383.3,-4.835e-05
2023-05-25,6.368,6.465,6.064,6.292,20302966.4,-0.00038455
2023-05-26,6.292,6.58,6.144,6.398,18608129.8,-0.00031032
2023-05-27,6.398,6.508,6.31,6.382,11231915.5,-0.0001969
2023-05-28,6.382,7.445,6.333,7.086,38282070.3,-0.00130811
2023-05-29,7.086,7.75,6.921,7.403,51513263.8,-0.00085472
2023-05-30,7.404,7.8,7.326,7.583,36345231.2,-0.0006549899999999
2023-05-31,7.583,7.741,7.048,7.252,29013413.9,-0.00026427
2023-06-01,7.251,7.506,6.938,7.268,24986629.5,-0.00032421
2023-06-02,7.267,8.195,7.204,7.877,45066055.5,-0.00056436
2023-06-03,7.877,8.174,7.766,7.921,21951316.7,-0.00018477
2023-06-04,7.921,8.079,7.717,7.799,17367460.1,-0.00071142
2023-06-05,7.799,7.846,6.74,7.075,34549665.5,-0.00052612
2023-06-06,7.076,7.498,6.889,7.38,30384587.8,-0.00121314
2023-06-07,7.38,7.38,6.807,6.894,25545803.8,-0.00060197
2023-06-08,6.893,7.172,6.616,6.939,25562404.2,-0.00022477
2023-06-09,6.938,7.171,6.81,6.905,19826219.7,-0.0004762
2023-06-10,6.905,6.907,5.398,5.679,55911655.3,-0.00130166
2023-06-11,5.679,5.946,5.414,5.718,29144578.4,-0.00196752
2023-06-12,5.717,5.99,5.523,5.651,26053099.9,-0.00021935
2023-06-13,5.652,6.239,5.568,6.02,31436254.3,-0.00121682
2023-06-14,6.021,6.295,5.68,5.902,44442015.1,-0.00288806
2023-06-15,5.903,6.128,5.449,5.869,40528170.1,-0.0013076099999999
2023-06-16,5.869,6.177,5.724,6.064,32848103.2,-0.00096059
2023-06-17,6.064,6.616,5.963,6.304,20805049.6,-0.00023644
2023-06-18,6.304,6.35,5.936,5.971,22587702.8,-0.00052036
2023-06-19,5.971,6.297,5.868,6.16,27634295.9,-0.00107999
2023-06-20,6.16,6.815,6.026,6.74,35651322.3,-0.00072377
2023-06-21,6.74,7.437,6.677,7.142,42393579.2,0.0001474
2023-06-22,7.141,7.44,6.655,6.957,26493889.0,-0.0001213599999999
2023-06-23,6.957,7.47,6.95,7.143,23129637.8,0.00023921
2023-06-24,7.142,7.146,6.7,6.9,18377645.6,-0.00058339
2023-06-25,6.901,7.238,6.874,6.958,14920579.1,-0.00014108
2023-06-26,6.959,7.72,6.763,7.369,44453048.1,-0.0002339
2023-06-27,7.369,7.834,7.339,7.587,29610594.9,-0.00070079
2023-06-28,7.588,7.739,6.9,7.393,30066964.9,-4.228e-05
2023-06-29,7.394,7.979,7.39,7.855,28115267.3,-0.00044544
2023-06-30,7.854,8.204,7.3,8.021,31727019.2,-0.00057833
2023-07-01,8.02,8.997,8.009,8.867,29340800.9,-0.00038601
2023-07-02,8.868,8.887,8.231,8.722,22682012.1,0.00021219
2023-07-03,8.722,8.987,8.547,8.615,20472200.8,-0.0001537199999999
2023-07-04,8.615,8.884,8.425,8.553,18815421.9,-0.0004093299999999
2023-07-05,8.552,8.862,8.08,8.269,22804153.9,-0.00059799
2023-07-06,8.27,8.642,7.844,7.847,22883808.1,-0.00106726
2023-07-07,7.847,8.144,7.764,7.947,17175662.8,-0.0009864399999999
2023-07-08,7.948,8.1,7.812,8.066,10981620.6,-0.00110253
2023-07-09,8.065,8.46,8.027,8.205,20514926.4,-0.00106354
2023-07-10,8.205,8.28,7.765,8.119,19631987.0,-0.0005289299999999
2023-07-11,8.12,8.4,7.973,8.0,13018967.3,-0.00098464
2023-07-12,7.999,8.346,7.929,7.964,17706431.0,-0.00072622
2023-07-13,7.963,8.77,7.827,8.761,28911710.4,-0.00054012
2023-07-14,8.761,9.962,8.65,9.437,53337890.1,0.00012378
2023-07-15,9.437,9.437,8.942,9.313,20764607.5,8.729000000000001e-05
2023-07-16,9.314,9.587,8.8,8.862,21977449.1,-0.00026753
2023-07-17,8.862,9.388,8.5,9.169,25226140.1,-0.0003779699999999
2023-07-18,9.17,9.396,8.731,8.909,18449968.1,-0.0001844999999999
2023-07-19,8.909,9.224,8.847,8.953,14022570.8,1.6610000000000002e-05
2023-07-20,8.952,9.732,8.905,9.292,22374877.0,-0.0001419099999999
2023-07-21,9.291,9.5,8.936,8.988,13545113.6,-0.00058713
2023-07-22,8.988,9.046,8.53,8.611,11826502.9,-0.00156424
2023-07-23,8.612,8.825,8.57,8.697,10804899.2,-0.00080129
2023-07-24,8.696,8.754,7.955,8.149,14096371.0,-0.00041312
2023-07-25,8.149,8.254,7.909,7.984,12633987.8,-0.00026724
2023-07-26,7.985,8.19,7.807,8.026,13910413.9,-0.0002824
2023-07-27,8.025,8.32,7.914,7.983,10705288.9,-0.00075882
2023-07-28,7.983,8.241,7.921,8.03,8202039.6,-0.00062708
2023-07-29,8.03,8.129,7.955,8.007,5773543.7,-0.00010385
2023-07-30,8.007,8.03,7.569,7.89,9304171.2,-0.00028525
2023-07-31,7.89,8.062,7.763,7.863,10381765.4,-0.00039946
2023-08-01,7.863,8.037,7.509,8.011,12176962.9,-6.552000000000001e-05
2023-08-02,8.011,8.189,7.917,7.941,18743128.0,-0.00056125
2023-08-03,7.941,8.235,7.853,8.122,11631047.6,-0.00050354
2023-08-04,8.121,8.26,7.9,7.997,11468623.6,-0.00095434
2023-08-05,7.996,8.129,7.879,7.941,6800096.0,-0.00042102
2023-08-06,7.942,8.055,7.854,7.891,5991160.3,-0.00021354
2023-08-07,7.892,8.085,7.656,7.923,9466344.6,-0.00033612
2023-08-08,7.924,8.244,7.878,8.11,9019959.1,-0.00027376
2023-08-09,8.11,8.156,7.786,7.88,8086245.6,0.00012608
2023-08-10,7.881,7.881,7.537,7.688,11365783.1,-0.00130217
2023-08-11,7.687,7.763,7.601,7.633,5194723.6,-0.0008892199999999
2023-08-12,7.634,7.696,7.607,7.658,3089825.4,-0.00087452
2023-08-13,7.659,7.747,7.571,7.683,3858963.2,-0.00022381
2023-08-14,7.683,7.767,7.5,7.561,6317170.3,-0.00031968
2023-08-15,7.562,7.565,6.789,7.181,13312784.4,-0.0016188499999999
2023-08-16,7.18,7.314,6.79,7.048,14043792.5,-0.00098124
2023-08-17,7.047,7.348,6.205,7.131,25893545.9,-0.00061734
2023-08-18,7.131,8.185,7.001,7.886,54556496.1,-0.00331755
2023-08-19,7.885,8.081,7.682,7.741,19447405.7,-0.0002835
2023-08-20,7.74,7.963,7.66,7.72,9775265.4,3.248e-05
2023-08-21,7.72,7.887,7.325,7.461,14962629.8,-0.0001124599999999
2023-08-22,7.461,7.522,7.07,7.349,13337712.8,-0.00034724
2023-08-23,7.348,7.859,7.303,7.726,12721619.7,-0.00083985
2023-08-24,7.726,7.793,7.353,7.456,8451455.6,-9.149e-05
2023-08-25,7.456,7.459,7.07,7.259,10540424.8,-0.00025524
2023-08-26,7.258,7.275,7.147,7.203,4440644.2,-0.00060917
2023-08-27,7.202,7.293,6.862,6.942,9806705.5,-0.00115727
2023-08-28,6.942,7.081,6.767,6.889,11919060.6,-0.00139727
2023-08-29,6.89,7.6,6.626,7.249,21903024.8,-0.00135616
2023-08-30,7.248,7.281,6.965,7.106,8110738.8,-0.00105541
2023-08-31,7.106,7.312,6.809,6.982,10804477.0,-0.0006044
2023-09-01,6.981,7.084,6.732,6.79,8044062.1,-0.00044934
2023-09-02,6.79,6.871,6.691,6.766,4346462.3,-0.00049445
2023-09-03,6.767,6.872,6.722,6.813,4078754.0,-0.0007402999999999
2023-09-04,6.812,6.968,6.74,6.832,4860329.1,-0.0003426
2023-09-05,6.833,6.915,6.722,6.851,4455975.0,-0.00013501
2023-09-06,6.851,6.944,6.724,6.892,4258571.7,-0.0004374999999999
2023-09-07,6.891,7.056,6.787,6.958,4156836.9,-0.00030548
2023-09-08,6.959,7.006,6.701,6.717,3692433.9,-0.0003465
2023-09-09,6.717,6.744,6.601,6.679,4046720.7,-0.0004822
2023-09-10,6.68,6.759,6.275,6.637,7194608.3,-0.0003206
